"window_s","task","dataset_id","shape_feature","shuffle_feature","shape_oriented_auc","shuffle_oriented_auc","order_advantage"
10,"pain_high_4_plus","rheumapain","eda__shape__autocorr_1s","eda__shuffle__autocorr_1s",0.694293622910678,0.523769100169779,0.170524522740899
10,"pain_high_4_plus","rheumapain","eda__shape__autocorr_2s","eda__shuffle__autocorr_2s",0.534365470326061,0.505429575215586,0.0289358951104753
10,"pain_high_4_plus","rheumapain","eda__shape__dominant_frequency","eda__shuffle__dominant_frequency",0.63088313061872,0.513749338974088,0.117133791644632
10,"pain_high_4_plus","rheumapain","eda__shape__spectral_centroid","eda__shuffle__spectral_centroid",0.734531993654151,0.578212585933369,0.156319407720783
10,"pain_high_4_plus","rheumapain","eda__shape__spectral_entropy","eda__shuffle__spectral_entropy",0.666631411951348,0.66081438392385,0.00581702802749862
10,"pain_high_4_plus","rheumapain","eda__shape__low_band_power","eda__shuffle__low_band_power",0.673241671073506,0.564780539397144,0.108461131676362
10,"pain_high_4_plus","rheumapain","eda__shape__mid_band_power","eda__shuffle__mid_band_power",0.625330512956108,0.573770491803279,0.0515600211528292
10,"pain_high_4_plus","rheumapain","eda__shape__high_band_power","eda__shuffle__high_band_power",0.71988365943945,0.599101004759387,0.120782654680063
10,"pain_high_4_plus","rheumapain","eda__shape__wavelet_energy_0","eda__shuffle__wavelet_energy_0",0.683870967741935,0.656054997355896,0.0278159703860391
10,"pain_high_4_plus","rheumapain","eda__shape__wavelet_energy_1","eda__shuffle__wavelet_energy_1",0.516657852987837,0.530195663670016,-0.0135378106821786
10,"pain_high_4_plus","rheumapain","eda__shape__wavelet_energy_2","eda__shuffle__wavelet_energy_2",0.578635642517187,0.547858276044421,0.0307773664727657
10,"pain_high_4_plus","rheumapain","eda__shape__wavelet_energy_3","eda__shuffle__wavelet_energy_3",0.742622950819672,0.715705975674246,0.0269169751454257
10,"pain_high_4_plus","rheumapain","acc_x__shape__median","acc_x__shuffle__median",0.646925278847103,0.646925278847103,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__mad","acc_x__shuffle__mad",0.585677623136907,0.585677623136907,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__q10","acc_x__shuffle__q10",0.673230678116672,0.673230678116672,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__q25","acc_x__shuffle__q25",0.65837528378245,0.65837528378245,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__q75","acc_x__shuffle__q75",0.63394531635574,0.63394531635574,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__q90","acc_x__shuffle__q90",0.614598756292567,0.614598756292567,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__iqr","acc_x__shuffle__iqr",0.538051525022209,0.538051525022209,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__skew","acc_x__shuffle__skew",0.537163162570329,0.537163162570329,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__kurtosis","acc_x__shuffle__kurtosis",0.619583456717007,0.619583456717007,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__rms_z","acc_x__shuffle__rms_z",0.533807126641003,0.533807126641003,0
10,"pain_high_4_plus","rheumapain","acc_x__shape__late_minus_early_z","acc_x__shuffle__late_minus_early_z",0.501036422860527,0.568157141447044,-0.0671207185865166
10,"pain_high_4_plus","rheumapain","acc_x__shape__last_minus_first_z","acc_x__shuffle__last_minus_first_z",0.524627381304906,0.600878491757971,-0.0762511104530649
10,"pain_high_4_plus","rheumapain","acc_x__shape__max_time_fraction","acc_x__shuffle__max_time_fraction",0.610601125259106,0.633846609416642,-0.0232454841575362
10,"pain_high_4_plus","rheumapain","acc_x__shape__min_time_fraction","acc_x__shuffle__min_time_fraction",0.577139472904945,0.577682361069983,-0.000542888165038002
10,"pain_high_4_plus","rheumapain","acc_x__shape__mean_abs_diff_z","acc_x__shuffle__mean_abs_diff_z",0.514164445760537,0.544961010759056,-0.0307965649985193
10,"pain_high_4_plus","rheumapain","acc_x__shape__std_diff_z","acc_x__shuffle__std_diff_z",0.53301747112822,0.551376961800415,-0.0183594906721942
10,"pain_high_4_plus","rheumapain","acc_x__shape__max_abs_diff_z","acc_x__shuffle__max_abs_diff_z",0.580643569242918,0.565393347152305,0.0152502220906129
10,"pain_high_4_plus","rheumapain","acc_x__shape__second_diff_energy","acc_x__shuffle__second_diff_energy",0.530352383772579,0.546540321784621,-0.0161879380120422
10,"pain_high_4_plus","rheumapain","acc_x__shape__median_crossings","acc_x__shuffle__median_crossings",0.628664495114007,0.535583851544764,0.093080643569243
10,"pain_high_4_plus","rheumapain","acc_x__shape__longest_above_median_frac","acc_x__shuffle__longest_above_median_frac",0.560013818971474,0.554634290790643,0.00537952818083121
10,"pain_high_4_plus","rheumapain","acc_x__shape__longest_below_median_frac","acc_x__shuffle__longest_below_median_frac",0.597127628072254,0.590218142335406,0.00690948573684735
10,"pain_high_4_plus","rheumapain","acc_x__shape__autocorr_025s","acc_x__shuffle__autocorr_025s",0.553745928338762,0.522554535583852,0.0311913927549107
10,"pain_high_4_plus","rheumapain","acc_x__shape__autocorr_05s","acc_x__shuffle__autocorr_05s",0.525120916000395,0.641693811074919,-0.116572895074524
10,"pain_high_4_plus","rheumapain","acc_x__shape__autocorr_1s","acc_x__shuffle__autocorr_1s",0.503328365623448,0.518902378837232,-0.0155740132137847
10,"pain_high_4_plus","rheumapain","acc_x__shape__autocorr_2s","acc_x__shuffle__autocorr_2s",0.553080473610275,0.530648504589873,0.0224319690204022
10,"pain_high_4_plus","rheumapain","acc_x__shape__dominant_frequency","acc_x__shuffle__dominant_frequency",0.511548711874445,0.548366400157931,-0.0368176882834863
10,"pain_high_4_plus","rheumapain","acc_x__shape__spectral_centroid","acc_x__shuffle__spectral_centroid",0.553647221399664,0.527193761721449,0.0264534596782153
10,"pain_high_4_plus","rheumapain","acc_x__shape__spectral_entropy","acc_x__shuffle__spectral_entropy",0.548317046688382,0.560260586319218,-0.0119435396308361
10,"pain_high_4_plus","rheumapain","acc_x__shape__low_band_power","acc_x__shuffle__low_band_power",0.536373507057546,0.505379528180831,0.0309939788767151
10,"pain_high_4_plus","rheumapain","acc_x__shape__mid_band_power","acc_x__shuffle__mid_band_power",0.516335998420689,0.526996347843253,-0.0106603494225643
10,"pain_high_4_plus","rheumapain","acc_x__shape__high_band_power","acc_x__shuffle__high_band_power",0.558878689171849,0.533609712762807,0.0252689764090416
10,"pain_high_4_plus","rheumapain","acc_x__shape__wavelet_energy_0","acc_x__shuffle__wavelet_energy_0",0.568058434507946,0.682459776922318,-0.114401342414372
10,"pain_high_4_plus","rheumapain","acc_x__shape__wavelet_energy_1","acc_x__shuffle__wavelet_energy_1",0.557694205902675,0.544763596880861,0.0129306090218142
10,"pain_high_4_plus","rheumapain","acc_x__shape__wavelet_energy_2","acc_x__shuffle__wavelet_energy_2",0.507847201658277,0.613068798736551,-0.105221597078275
10,"pain_high_4_plus","rheumapain","acc_x__shape__wavelet_energy_3","acc_x__shuffle__wavelet_energy_3",0.569539038594413,0.605665778304215,-0.0361267397098015
10,"pain_high_4_plus","rheumapain","acc_y__shape__median","acc_y__shuffle__median",0.52758858947784,0.52758858947784,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__mad","acc_y__shuffle__mad",0.592142927647814,0.592142927647814,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__q10","acc_y__shuffle__q10",0.522455828644754,0.522455828644754,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__q25","acc_y__shuffle__q25",0.506366597571809,0.506366597571809,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__q75","acc_y__shuffle__q75",0.574819859836146,0.574819859836146,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__q90","acc_y__shuffle__q90",0.600138189714737,0.600138189714737,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__iqr","acc_y__shuffle__iqr",0.571266410028625,0.571266410028625,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__skew","acc_y__shuffle__skew",0.522653242522949,0.522653242522949,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__kurtosis","acc_y__shuffle__kurtosis",0.503306682459777,0.503306682459777,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__rms_z","acc_y__shuffle__rms_z",0.527687296416938,0.527687296416938,0
10,"pain_high_4_plus","rheumapain","acc_y__shape__late_minus_early_z","acc_y__shuffle__late_minus_early_z",0.522653242522949,0.509426512683842,0.0132267298391077
10,"pain_high_4_plus","rheumapain","acc_y__shape__last_minus_first_z","acc_y__shuffle__last_minus_first_z",0.55927351692824,0.542394630342513,0.016878886585727
10,"pain_high_4_plus","rheumapain","acc_y__shape__max_time_fraction","acc_y__shuffle__max_time_fraction",0.589280426413977,0.507501727371434,0.0817786990425426
10,"pain_high_4_plus","rheumapain","acc_y__shape__min_time_fraction","acc_y__shuffle__min_time_fraction",0.541802388707926,0.601223966044813,-0.0594215773368867
10,"pain_high_4_plus","rheumapain","acc_y__shape__mean_abs_diff_z","acc_y__shuffle__mean_abs_diff_z",0.558286447537262,0.554634290790643,0.00365215674661934
10,"pain_high_4_plus","rheumapain","acc_y__shape__std_diff_z","acc_y__shuffle__std_diff_z",0.526502813147764,0.527489882538742,-0.000987069390978146
10,"pain_high_4_plus","rheumapain","acc_y__shape__max_abs_diff_z","acc_y__shuffle__max_abs_diff_z",0.555078472016583,0.51041358207482,0.0446648899417629
10,"pain_high_4_plus","rheumapain","acc_y__shape__second_diff_energy","acc_y__shuffle__second_diff_energy",0.54209850952522,0.524627381304906,0.0174711282203138
10,"pain_high_4_plus","rheumapain","acc_y__shape__median_crossings","acc_y__shuffle__median_crossings",0.597621162767743,0.512140953509032,0.0854802092587109
10,"pain_high_4_plus","rheumapain","acc_y__shape__longest_above_median_frac","acc_y__shuffle__longest_above_median_frac",0.509673280031586,0.564455631230875,-0.0547823511992893
10,"pain_high_4_plus","rheumapain","acc_y__shape__longest_below_median_frac","acc_y__shuffle__longest_below_median_frac",0.61040371138091,0.548958641792518,0.0614450695883921
10,"pain_high_4_plus","rheumapain","acc_y__shape__autocorr_025s","acc_y__shuffle__autocorr_025s",0.537561074918567,0.563616622248544,-0.0260555473299774
10,"pain_high_4_plus","rheumapain","acc_y__shape__autocorr_05s","acc_y__shuffle__autocorr_05s",0.532064332247557,0.554535583851545,-0.0224712516039878
10,"pain_high_4_plus","rheumapain","acc_y__shape__autocorr_1s","acc_y__shuffle__autocorr_1s",0.534733606557377,0.517816602507156,0.0169170040502208
10,"pain_high_4_plus","rheumapain","acc_y__shape__autocorr_2s","acc_y__shuffle__autocorr_2s",0.531353476821192,0.520697167755991,0.0106563090652008
10,"pain_high_4_plus","rheumapain","acc_y__shape__dominant_frequency","acc_y__shuffle__dominant_frequency",0.509673280031586,0.549353469548909,-0.0396801895173231
10,"pain_high_4_plus","rheumapain","acc_y__shape__spectral_centroid","acc_y__shuffle__spectral_centroid",0.544862303819958,0.551870496495904,-0.00700819267594521
10,"pain_high_4_plus","rheumapain","acc_y__shape__spectral_entropy","acc_y__shuffle__spectral_entropy",0.548810581383871,0.551673082617708,-0.00286250123383669
10,"pain_high_4_plus","rheumapain","acc_y__shape__low_band_power","acc_y__shuffle__low_band_power",0.536274800118448,0.523146777218438,0.0131280229000098
10,"pain_high_4_plus","rheumapain","acc_y__shape__mid_band_power","acc_y__shuffle__mid_band_power",0.521073931497384,0.508636857171059,0.0124370743263251
10,"pain_high_4_plus","rheumapain","acc_y__shape__high_band_power","acc_y__shuffle__high_band_power",0.534201954397394,0.505280821241733,0.0289211331556608
10,"pain_high_4_plus","rheumapain","acc_y__shape__wavelet_energy_0","acc_y__shuffle__wavelet_energy_0",0.556016187938012,0.556904550389892,-0.000888362451880398
10,"pain_high_4_plus","rheumapain","acc_y__shape__wavelet_energy_1","acc_y__shuffle__wavelet_energy_1",0.530845918468068,0.595893791333531,-0.0650478728654624
10,"pain_high_4_plus","rheumapain","acc_y__shape__wavelet_energy_2","acc_y__shuffle__wavelet_energy_2",0.568650676142533,0.563320501431251,0.00533017471128228
10,"pain_high_4_plus","rheumapain","acc_y__shape__wavelet_energy_3","acc_y__shuffle__wavelet_energy_3",0.526798933965058,0.50044418122594,0.0263547527391176
10,"pain_high_4_plus","rheumapain","acc_z__shape__median","acc_z__shuffle__median",0.578323956174119,0.578323956174119,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__mad","acc_z__shuffle__mad",0.611983022406475,0.611983022406475,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__q10","acc_z__shuffle__q10",0.573191195341032,0.573191195341032,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__q25","acc_z__shuffle__q25",0.581926759451189,0.581926759451189,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__q75","acc_z__shuffle__q75",0.593080643569243,0.593080643569243,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__q90","acc_z__shuffle__q90",0.587602408449314,0.587602408449314,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__iqr","acc_z__shuffle__iqr",0.616671602013622,0.616671602013622,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__skew","acc_z__shuffle__skew",0.501584472172707,0.501584472172707,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__kurtosis","acc_z__shuffle__kurtosis",0.50891265597148,0.50891265597148,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__rms_z","acc_z__shuffle__rms_z",0.505675648998125,0.505675648998125,0
10,"pain_high_4_plus","rheumapain","acc_z__shape__late_minus_early_z","acc_z__shuffle__late_minus_early_z",0.601618793801204,0.579607146382391,0.0220116474188136
10,"pain_high_4_plus","rheumapain","acc_z__shape__last_minus_first_z","acc_z__shuffle__last_minus_first_z",0.5429868719771,0.549995064653045,-0.00700819267594521
10,"pain_high_4_plus","rheumapain","acc_z__shape__max_time_fraction","acc_z__shuffle__max_time_fraction",0.589922021518113,0.577879774948179,0.0120422465699338
10,"pain_high_4_plus","rheumapain","acc_z__shape__min_time_fraction","acc_z__shuffle__min_time_fraction",0.697858059421577,0.58824400355345,0.109614055868128
10,"pain_high_4_plus","rheumapain","acc_z__shape__mean_abs_diff_z","acc_z__shuffle__mean_abs_diff_z",0.528378244990623,0.55295627282598,-0.0245780278353568
10,"pain_high_4_plus","rheumapain","acc_z__shape__std_diff_z","acc_z__shuffle__std_diff_z",0.533313591945514,0.533214885006416,9.8706939097748e-05
10,"pain_high_4_plus","rheumapain","acc_z__shape__max_abs_diff_z","acc_z__shuffle__max_abs_diff_z",0.53484354950153,0.533560359293258,0.00128319020827172
10,"pain_high_4_plus","rheumapain","acc_z__shape__second_diff_energy","acc_z__shuffle__second_diff_energy",0.52897048662521,0.529562728259797,-0.000592241634586932
10,"pain_high_4_plus","rheumapain","acc_z__shape__median_crossings","acc_z__shuffle__median_crossings",0.531290099694008,0.54387523442898,-0.0125851347349719
10,"pain_high_4_plus","rheumapain","acc_z__shape__longest_above_median_frac","acc_z__shuffle__longest_above_median_frac",0.64208863883131,0.639472904945218,0.00261573388609215
10,"pain_high_4_plus","rheumapain","acc_z__shape__longest_below_median_frac","acc_z__shuffle__longest_below_median_frac",0.55295627282598,0.614302635475274,-0.0613463626492942
10,"pain_high_4_plus","rheumapain","acc_z__shape__autocorr_025s","acc_z__shuffle__autocorr_025s",0.582209967320261,0.507328183798772,0.0748817835214894
10,"pain_high_4_plus","rheumapain","acc_z__shape__autocorr_05s","acc_z__shuffle__autocorr_05s",0.602839052287582,0.528124381065558,0.0747146712220241
